0, 6
310, 49
470, 25
330, 10
290, 68
315, 12
270, 50
205, 65
240, 9
340, 57
485, 35
70, 8
385, 57
260, 38
225, 28
490, 68
485, 45
475, 41
475, 52
60, 73
210, 43
410, 44
445, 75
420, 77
375, 10
490, 72
380, 9
100, 47
255, 49
475, 41
125, 38
430, 46
40, 64
225, 44
300, 53
390, 47
115, 50
375, 38
390, 69
160, 66
55, 33
175, 46
185, 68
385, 60
485, 11
240, 5
395, 67
460, 45
320, 56
265, 45
200, 79
440, 20
435, 5
455, 72
320, 21
455, 9
115, 65
365, 66
310, 13
365, 48
350, 18
120, 62
305, 48
185, 33
475, 38
240, 10
180, 75
85, 41
75, 58
350, 67
135, 51
385, 32
330, 11
260, 76
495, 71
480, 43
265, 75
185, 26
140, 59
140, 20
420, 13
370, 54
380, 65
155, 27
10, 22
55, 22
135, 30
405, 67
375, 57
320, 29
85, 26
430, 61
10, 56
110, 9
245, 47
295, 78
320, 18
375, 31
385, 73
335, 72
0, 7
240, 35
335, 10
135, 79
455, 63
430, 17
390, 63
20, 49
445, 45
495, 27
410, 58
295, 26
275, 65
480, 69
305, 47
90, 24
125, 71
495, 46
265, 6
495, 43
5, 78
380, 49
390, 41
345, 60
280, 34
70, 50
465, 37
370, 71
235, 24
385, 59
115, 26
435, 66
410, 68
450, 59
225, 26
465, 55
185, 25
185, 57
35, 38
260, 37
265, 37
60, 20
55, 72
150, 46
425, 48
385, 66
145, 17
65, 16
390, 15
230, 66
205, 56
390, 72
450, 63
345, 39
120, 56
70, 64
310, 66
125, 74
280, 78
105, 40
345, 24
55, 58
205, 35
145, 14
5, 55
135, 41
130, 59
175, 70
320, 44
130, 34
380, 73
390, 57
55, 63
315, 62
435, 13
30, 32
90, 74
10, 47
240, 47
180, 35
225, 73
440, 49
365, 69
370, 28
230, 79
5, 30
135, 69
135, 80
255, 56
210, 32
225, 45
250, 79
150, 46
5, 53
185, 42
25, 62
5, 76
70, 52
140, 13
85, 68
215, 68
245, 7
60, 42
45, 13
40, 38
115, 39
60, 70
225, 39
125, 72
70, 70
455, 79
170, 72
220, 53
180, 18
35, 20
110, 8
370, 46
100, 69
15, 27
185, 7
370, 20
95, 39
270, 63
15, 12
435, 17
225, 29
50, 25
250, 28
210, 45
280, 11
25, 77
415, 38
195, 62
220, 14
340, 43
150, 54
75, 41
135, 47
420, 61
225, 33
365, 18
385, 51
405, 46
405, 17
340, 19
55, 64
110, 43
80, 52
465, 59
0, 39
105, 35
5, 17
180, 9
390, 58
460, 20
100, 25
130, 78
275, 35
85, 43
220, 44
410, 26
85, 8
15, 68
175, 31
175, 22
440, 62
10, 58
40, 13
410, 17
35, 11
490, 32
215, 28
205, 78
455, 79
215, 53
410, 16
180, 33
0, 76
15, 17
145, 29
290, 44
275, 64
465, 56
390, 40
460, 34
285, 70
105, 53
315, 18
75, 44
300, 71
275, 69
445, 55
290, 33
485, 15
425, 55
35, 22
400, 65
5, 62
290, 67
480, 38
420, 71
355, 9
245, 71
210, 62
280, 28
410, 18
95, 64
420, 79
375, 66
365, 26
15, 52
30, 7
165, 5
230, 59
200, 28
280, 51
60, 48
150, 62
220, 51
45, 33
100, 49
15, 29
145, 49
355, 16
270, 50
395, 46
130, 8
490, 5
275, 23
55, 78
205, 29
90, 8
440, 65
95, 54
35, 13
125, 18
465, 60
455, 53
5, 9
425, 33
190, 79
395, 18
365, 12
35, 76
90, 42
325, 65
95, 43
155, 67
495, 77
175, 68
375, 20
145, 6
465, 25
210, 74
230, 48
315, 64
140, 55
490, 8
375, 66
395, 65
10, 12
415, 17
160, 32
5, 66
445, 62
435, 23
365, 61
330, 26
450, 45
175, 63
35, 23
290, 73
135, 20
15, 50
70, 52
195, 48
315, 66
175, 34
35, 59
375, 50
45, 11
240, 31
445, 11
335, 51
85, 24
190, 75
50, 70
85, 67
215, 46
65, 33
25, 19
110, 71
250, 15
20, 37
335, 67
410, 53
425, 43
445, 63
55, 14
470, 13
30, 10
370, 66
150, 47
355, 76
125, 35
150, 17
120, 35
425, 15
195, 9
165, 60
485, 5
255, 68
435, 52
70, 32
190, 39
495, 51
120, 15
375, 66
425, 42
435, 52
320, 74
20, 66
160, 42
490, 35
165, 69
75, 20
40, 15
70, 32
450, 61
235, 68
305, 14
350, 59
270, 23
260, 32
200, 37
495, 52
450, 31
380, 27
370, 50
420, 62
10, 30
50, 33
35, 37
245, 54
410, 80
325, 26
105, 68
45, 53
255, 70
485, 11
305, 28
345, 75
215, 5
415, 54
350, 71
300, 41
115, 16
120, 65
265, 71
25, 53
55, 5
80, 79
5, 54
0, 62
50, 25
350, 78
320, 55
145, 25
350, 34
360, 36
125, 9
185, 40
355, 53
55, 28
385, 23
450, 53
150, 62
400, 5
305, 78
245, 75
355, 7
145, 65
390, 26
315, 77
150, 71
260, 65
90, 63
5, 20
380, 63
275, 16
260, 46
90, 29
280, 69
30, 31
10, 72
5, 66
435, 31
95, 68
95, 17
200, 73
395, 5
385, 45
240, 19
490, 41
345, 71
255, 23
45, 16
345, 65
155, 18
420, 44
445, 57
110, 40
350, 78
470, 44
395, 20
15, 18
320, 26
405, 6
225, 9
100, 22
385, 49
80, 65
295, 60
165, 64
275, 80
480, 61
180, 59
445, 23
5, 52
190, 77
140, 79
275, 54
340, 57
240, 9
425, 76
30, 18
310, 47
50, 17
225, 33
225, 59
45, 58
315, 31
310, 26
180, 51
180, 10
145, 42
355, 35
470, 54
95, 55
335, 16
445, 48
205, 40
200, 24
160, 18
410, 9
310, 21
495, 71
425, 28
330, 71
380, 74
345, 36
60, 61
120, 71
60, 16
5, 73
275, 60
85, 68
255, 12
120, 73
255, 25
485, 35
50, 70
460, 6
245, 40
335, 80
495, 75
395, 15
260, 65
330, 9
230, 19
445, 71
230, 8
70, 44
205, 38
470, 61
370, 48
260, 29
60, 59
105, 52
170, 53
455, 25
455, 17
400, 67
460, 49
50, 34
195, 7
455, 8
335, 60
190, 61
5, 65
475, 11
15, 57
130, 53
460, 33
485, 8
105, 76
155, 49
475, 8
290, 39
150, 42
255, 38
145, 51
320, 54
485, 5
460, 65
160, 72
435, 10
165, 25
90, 34
130, 46
95, 13
275, 37
25, 21
490, 78
315, 51
445, 33
235, 20
405, 12
130, 13
345, 71
50, 25
105, 46
430, 52
365, 5
15, 66
110, 38
240, 59
445, 80
450, 18
180, 79
190, 25
400, 28
490, 24
205, 39
415, 28
485, 61
450, 62
235, 54
380, 45
85, 55
280, 57
400, 21
455, 46
165, 46
145, 68
340, 17
450, 37
155, 80
445, 13
210, 13
360, 27
190, 72
250, 13
210, 8
195, 26
470, 59
405, 71
420, 14
245, 74
265, 65
180, 34
205, 68
20, 40
35, 24
465, 55
430, 17
120, 67
20, 10
370, 56
0, 72
290, 16
140, 68
95, 75
255, 28
455, 51
240, 58
300, 57
290, 33
150, 10
210, 45
180, 66
120, 20
25, 58
180, 79
215, 44
390, 47
235, 71
425, 12
450, 35
5, 32
440, 34
490, 30
30, 75
160, 41
220, 6
345, 6
345, 65
375, 16
70, 73
55, 74
0, 67
425, 22
100, 30
160, 5
265, 72
370, 54
285, 45
365, 24
420, 37
250, 68
310, 16
430, 38
190, 79
390, 64
400, 55
120, 27
455, 56
0, 75
125, 12
20, 59
275, 8
440, 58
455, 31
480, 57
180, 69
200, 33
190, 36
355, 66
285, 32
105, 66
85, 54
235, 5
475, 30
85, 8
305, 74
415, 65
395, 69
360, 61
370, 54
365, 35
75, 61
50, 52
290, 55
30, 9
5, 24
120, 18
355, 6
400, 9
260, 7
325, 65
385, 65
220, 65
5, 63
120, 75
140, 15
485, 46
365, 20
175, 65
265, 16
495, 60
95, 60
375, 24
335, 77
470, 8
350, 33
210, 70
455, 25
475, 29
190, 49
320, 10
100, 43
280, 62
30, 52
100, 29
200, 46
345, 69
370, 21
0, 62
75, 73
185, 59
350, 17
55, 47
360, 74
295, 73
115, 64
350, 9
335, 73
445, 16
465, 52
420, 16
230, 32
260, 12
400, 19
395, 5
245, 12
70, 26
5, 33
260, 61
65, 63
435, 22
260, 59
255, 8
410, 36
80, 56
320, 52
330, 73
345, 37
485, 11
235, 59
440, 55
355, 75
295, 18
355, 38
170, 30
70, 27
465, 31
20, 27
445, 73
445, 31
260, 60
475, 54
245, 43
400, 30
395, 58
410, 22
480, 58
370, 29
485, 79
285, 17
100, 17
475, 53
120, 54
80, 56
400, 34
325, 65
260, 28
485, 34
15, 35
110, 20
200, 41
45, 77
480, 23
90, 17
450, 33
475, 6
65, 50
385, 74
10, 7
435, 74
295, 54
415, 14
245, 11
395, 30
160, 11
340, 71
105, 73
50, 29
5, 5
125, 11
350, 66
115, 48
135, 13
110, 57
95, 37
125, 15
415, 25
430, 10
140, 23
340, 44
120, 24
425, 47
385, 31
230, 6
95, 19
170, 61
425, 53
215, 57
150, 79
120, 32
5, 31
135, 65
145, 17
85, 44
480, 70
245, 46
290, 14
365, 16
330, 60
65, 63
315, 55
40, 46
95, 24
380, 34
285, 12
175, 52
125, 44
345, 26
470, 19
415, 19
420, 53
215, 52
15, 64
55, 61
215, 52
305, 20
465, 60
495, 18
320, 8
130, 25
0, 8
100, 69
370, 48
290, 72
185, 58
155, 62
480, 68
320, 20
205, 79
370, 59
470, 42
485, 27
490, 73
195, 34
280, 76
385, 25
380, 25
95, 16
130, 38
145, 33
235, 72
235, 41
240, 58
150, 38
180, 37
165, 80
380, 79
385, 31
405, 28
300, 77
390, 35
325, 67
390, 6
440, 60
355, 34
190, 79
480, 14
140, 52
110, 56
495, 7
80, 13
225, 79
45, 42
455, 21
435, 36
110, 38
70, 74
155, 33
125, 26
25, 6
105, 12
350, 64
15, 59
430, 14
145, 66
455, 53
480, 21
190, 51
30, 64
0, 66
5, 59
145, 30
70, 67
275, 38
300, 59
375, 58
0, 64
125, 24
440, 64
145, 56
185, 75
180, 28
470, 24
100, 8
445, 49
0, 49
255, 55
50, 18
210, 27
350, 55
415, 67
285, 11
95, 22
490, 39
490, 46
330, 19
115, 60
55, 49
215, 72
280, 44
470, 61
165, 53
405, 25
350, 62
400, 53
70, 75
230, 76
300, 46
295, 44
170, 55
400, 79
330, 51
100, 39
50, 24
390, 8
135, 29
165, 76
105, 21
80, 46
305, 38
315, 12
80, 53
430, 7
350, 77
125, 70
210, 34
290, 78
80, 65
15, 57
105, 31
140, 65
50, 19
10, 59
250, 71
240, 77
210, 56
40, 18
45, 22
125, 43
280, 66
220, 17
405, 69
385, 9
70, 25
85, 49
235, 14
180, 70
375, 76
145, 29
375, 48
450, 52
325, 5
345, 22
265, 65
450, 78
10, 31
455, 56
465, 60
450, 41
280, 75
60, 55
145, 10
110, 62
430, 17
70, 29
390, 48
455, 67
330, 54
110, 73
360, 30
20, 69
